DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte,Description,Tests-1,Errors-1,Mean_Test_Time_(ms)-1,Test_Time_Standard_Deviation_(ms)-1,TPS-1,Mean_response_length-1,Response_bytes_per_second-1,Response_errors-1,Mean_time_to_resolve_host-1,Mean_time_to_establish_connection-1,Mean_time_to_first_byte-1,Description,Tests-2,Errors-2,Mean_Test_Time_(ms)-2,Test_Time_Standard_Deviation_(ms)-2,TPS-2,Mean_response_length-2,Response_bytes_per_second-2,Response_errors-2,Mean_time_to_resolve_host-2,Mean_time_to_establish_connection-2,Mean_time_to_first_byte-2
2026-04-09 13:18:59,50,535,0,187.436,96.969,267.5,695.564,186063.5,0,0,0.609,187.155,GET /api/v1/products (list),427,0,189.532,95.092,213.5,816.604,174345,0,0,0.607,190.461,GET /api/v1/products/{id} (detail),108,0,179.148,103.645,54,217.009,11718.5,0,0,0.62,174.083
2026-04-09 13:19:01,50,538,0,185.833,94.429,269,704.507,189512.5,0,0,0.621,185.576,GET /api/v1/products (list),440,0,188.759,93.955,220,813.22,178908.5,0,0,0.611,189.457,GET /api/v1/products/{id} (detail),98,0,172.694,95.427,49,216.408,10604,0,0,0.663,168.153
2026-04-09 13:19:03,50,536,0,185.646,100.326,268,711.97,190808,0,0,0.655,185.438,GET /api/v1/products (list),424,0,184.271,101.8,212,842.866,178687.5,0,0,0.667,183.929,GET /api/v1/products/{id} (detail),112,0,190.848,94.358,56,216.438,12120.5,0,0,0.607,191.152
2026-04-09 13:19:05,50,534,0,187.227,103.508,267,733.305,195792.5,0,0,0.659,187.006,GET /api/v1/products (list),432,0,190.299,99.103,216,855.322,184749.5,0,0,0.669,187.801,GET /api/v1/products/{id} (detail),102,0,174.216,119.52,51,216.529,11043,0,0,0.618,183.637
2026-04-09 13:19:07,50,549,0,182.353,98.775,274.5,707.157,194114.5,0,0,0.672,182.115,GET /api/v1/products (list),438,0,184.062,96.549,219,831.507,182100,0,0,0.671,183.237,GET /api/v1/products/{id} (detail),111,0,175.613,106.842,55.5,216.477,12014.5,0,0,0.676,177.685
2026-04-09 13:19:09,50,527,0,189.355,99.002,263.5,635.29,167399,0,0,0.651,189.099,GET /api/v1/products (list),428,0,191.009,95.998,214,732.157,156681.5,0,0,0.64,190.902,GET /api/v1/products/{id} (detail),99,0,182.202,110.775,49.5,216.515,10717.5,0,0,0.697,181.303
2026-04-09 13:19:11,50,546,0,182.52,95.865,273,661.332,180543.5,0,0,0.727,182.258,GET /api/v1/products (list),434,0,187.325,96.917,217,776.067,168406.5,0,0,0.728,187.279,GET /api/v1/products/{id} (detail),112,0,163.902,89.264,56,216.732,12137,0,0,0.723,162.804
2026-04-09 13:19:13,50,536,0,186.312,100.175,268,649.537,174076,0,0,0.66,186.076,GET /api/v1/products (list),428,0,185.449,99.814,214,758.708,162363.5,0,0,0.652,186.93,GET /api/v1/products/{id} (detail),108,0,189.731,101.52,54,216.898,11712.5,0,0,0.694,182.694
2026-04-09 13:19:15,50,529,0,191.233,98.501,264.5,762.227,201609,0,0,0.679,191.025,GET /api/v1/products (list),435,0,194.703,95.557,217.5,880.126,191427.5,0,0,0.664,196.062,GET /api/v1/products/{id} (detail),94,0,175.17,109.691,47,216.628,10181.5,0,0,0.745,167.713
2026-04-09 13:19:17,50,556,0,177.977,95.407,278,739.162,205487,0,0,0.692,177.757,GET /api/v1/products (list),433,0,180.326,94.806,216.5,887.598,192165,0,0,0.677,180.43,GET /api/v1/products/{id} (detail),123,0,169.707,97.041,61.5,216.618,13322,0,0,0.748,168.35
2026-04-09 13:19:19,50,546,0,180.236,106.086,273,617.749,168645.5,0,0,0.658,180,GET /api/v1/products (list),432,0,180.354,107.138,216,723.657,156310,0,0,0.667,175.553,GET /api/v1/products/{id} (detail),114,0,179.789,101.996,57,216.412,12335.5,0,0,0.623,196.851
2026-04-09 13:19:21,50,537,0,187.499,103.339,268.5,662.508,177883.5,0,0,0.655,187.296,GET /api/v1/products (list),420,0,190.929,103.474,210,786.75,165217.5,0,0,0.636,191.721,GET /api/v1/products/{id} (detail),117,0,175.188,101.907,58.5,216.513,12666,0,0,0.726,171.41
2026-04-09 13:19:23,50,537,0,187.741,99.435,268.5,703.007,188757.5,0,0,0.674,187.456,GET /api/v1/products (list),427,0,191.726,98.349,213.5,828.297,176841.5,0,0,0.679,185.482,GET /api/v1/products/{id} (detail),110,0,172.273,102.078,55,216.655,11916,0,0,0.655,195.118
2026-04-09 13:19:25,50,532,0,188.91,101.97,266,685.203,182264,0,0,0.699,188.639,GET /api/v1/products (list),429,0,189.443,102.669,214.5,797.688,171104,0,0,0.688,189.347,GET /api/v1/products/{id} (detail),103,0,186.689,98.976,51.5,216.699,11160,0,0,0.748,185.689
2026-04-09 13:19:27,50,538,0,182.955,100.415,269,597.92,160840.5,0,0,0.708,182.729,GET /api/v1/products (list),431,0,182.336,103.151,215.5,692.603,149256,0,0,0.696,180.805,GET /api/v1/products/{id} (detail),107,0,185.449,88.495,53.5,216.533,11584.5,0,0,0.757,190.477
2026-04-09 13:19:29,50,541,0,186.109,103.417,270.5,649.908,175800,0,0,0.649,185.906,GET /api/v1/products (list),426,0,189.796,103.552,213,766.847,163338.5,0,0,0.638,188.059,GET /api/v1/products/{id} (detail),115,0,172.452,101.762,57.5,216.722,12461.5,0,0,0.687,177.93
2026-04-09 13:19:31,50,539,0,185.633,103.04,269.5,650.573,175329.5,0,0,0.612,185.367,GET /api/v1/products (list),430,0,193.27,99.339,215,760.565,163521.5,0,0,0.612,193.07,GET /api/v1/products/{id} (detail),109,0,155.505,111.509,54.5,216.661,11808,0,0,0.615,154.982
2026-04-09 13:19:33,50,533,0,186.732,100.406,266.5,722.415,192523.5,0,0,0.659,186.499,GET /api/v1/products (list),426,0,192.106,102.277,213,849.359,180913.5,0,0,0.667,189.014,GET /api/v1/products/{id} (detail),107,0,165.336,89.436,53.5,217.009,11610,0,0,0.626,176.486
2026-04-09 13:19:35,50,526,0,191.289,100.45,263,725.289,190751,0,0,0.667,191.059,GET /api/v1/products (list),426,0,196.585,103.434,213,844.754,179932.5,0,0,0.671,194.876,GET /api/v1/products/{id} (detail),100,0,168.73,82.886,50,216.37,10818.5,0,0,0.65,174.8
2026-04-09 13:19:37,50,522,0,193.257,100.449,261,710.146,185348,0,0,0.697,192.975,GET /api/v1/products (list),428,0,194.631,97.7,214,818.603,175181,0,0,0.696,193.042,GET /api/v1/products/{id} (detail),94,0,187,111.903,47,216.319,10167,0,0,0.702,192.67
2026-04-09 13:19:39,50,534,0,182.539,106.558,267,651.301,173897.5,0,0,0.674,182.266,GET /api/v1/products (list),424,0,184.514,109.217,212,764.047,161978,0,0,0.653,183.446,GET /api/v1/products/{id} (detail),110,0,174.927,95.238,55,216.718,11919.5,0,0,0.755,177.718
2026-04-09 13:19:41,50,532,0,189.882,101.908,266,653.331,173786,0,0,0.684,189.647,GET /api/v1/products (list),434,0,190.108,104.232,217,751.906,163163.5,0,0,0.666,191.634,GET /api/v1/products/{id} (detail),98,0,188.878,90.899,49,216.786,10622.5,0,0,0.765,180.847
2026-04-09 13:19:43,50,532,0,188.803,93.904,266,643.695,171223,0,0,0.602,188.53,GET /api/v1/products (list),432,0,190.65,91.974,216,742.572,160395.5,0,0,0.602,186.873,GET /api/v1/products/{id} (detail),100,0,180.82,101.436,50,216.55,10827.5,0,0,0.6,195.69
2026-04-09 13:19:45,50,535,0,186.488,92.197,267.5,725.665,194115.5,0,0,0.634,186.198,GET /api/v1/products (list),425,0,188.198,88.612,212.5,857.393,182196,0,0,0.642,186.056,GET /api/v1/products/{id} (detail),110,0,179.882,104.639,55,216.718,11919.5,0,0,0.6,186.745
2026-04-09 13:19:47,50,540,0,184.798,99.244,270,662.683,178924.5,0,0,0.665,184.561,GET /api/v1/products (list),415,0,185.101,99.138,207.5,796.961,165369.5,0,0,0.658,186.725,GET /api/v1/products/{id} (detail),125,0,183.792,99.588,62.5,216.88,13555,0,0,0.688,177.376
2026-04-09 13:19:49,50,534,0,187.627,101.772,267,758.854,202614,0,0,0.657,187.41,GET /api/v1/products (list),432,0,192.567,100.596,216,886.951,191581.5,0,0,0.639,192.676,GET /api/v1/products/{id} (detail),102,0,166.706,104.041,51,216.324,11032.5,0,0,0.735,165.108
2026-04-09 13:19:51,50,539,0,186.623,100.473,269.5,662.889,178648.5,0,0,0.594,186.347,GET /api/v1/products (list),440,0,183.6,99.267,220,763.341,167935,0,0,0.605,180.845,GET /api/v1/products/{id} (detail),99,0,200.061,104.617,49.5,216.434,10713.5,0,0,0.545,210.798
2026-04-09 13:19:53,50,517,0,192.414,105.439,258.5,593.59,153443,0,0,0.652,192.133,GET /api/v1/products (list),417,0,193.484,106.227,208.5,683.976,142609,0,0,0.659,189.983,GET /api/v1/products/{id} (detail),100,0,187.95,101.968,50,216.68,10834,0,0,0.62,201.1
2026-04-09 13:19:55,50,520,0,192.375,102.514,260,655.781,170503,0,0,0.675,192.138,GET /api/v1/products (list),430,0,196.56,100.289,215,747.665,160748,0,0,0.66,194.002,GET /api/v1/products/{id} (detail),90,0,172.378,110.37,45,216.778,9755,0,0,0.744,183.233
2026-04-09 13:19:57,50,530,0,188.983,97.145,265,660.249,174966,0,0,0.823,188.766,GET /api/v1/products (list),431,0,189.329,96.905,215.5,762.246,164264,0,0,0.81,186.573,GET /api/v1/products/{id} (detail),99,0,187.475,98.171,49.5,216.202,10702,0,0,0.879,198.313
2026-04-09 13:19:59,50,540,0,184.787,96.919,270,669.919,180878,0,0,0.798,184.561,GET /api/v1/products (list),437,0,186.975,92.627,218.5,776.787,169728,0,0,0.799,186.554,GET /api/v1/products/{id} (detail),103,0,175.505,112.867,51.5,216.505,11150,0,0,0.796,176.107
2026-04-09 13:20:01,50,561,0,179.303,99.156,280.5,667.465,187224,0,0,0.693,179.078,GET /api/v1/products (list),428,0,182.752,96.368,214,807.502,172805.5,0,0,0.708,179.977,GET /api/v1/products/{id} (detail),133,0,168.203,106.887,66.5,216.82,14418.5,0,0,0.647,176.188
2026-04-09 13:20:03,50,530,0,186.504,96.97,265,699.975,185493.5,0,0,0.853,186.211,GET /api/v1/products (list),435,0,188.389,99.322,217.5,805.545,175206,0,0,0.862,186.407,GET /api/v1/products/{id} (detail),95,0,177.874,84.848,47.5,216.579,10287.5,0,0,0.811,185.316
2026-04-09 13:20:05,50,534,0,187.38,102.038,267,629.378,168044,0,0,0.764,187.139,GET /api/v1/products (list),429,0,190.049,100.696,214.5,730.424,156676,0,0,0.758,188.611,GET /api/v1/products/{id} (detail),105,0,176.476,106.653,52.5,216.533,11368,0,0,0.79,181.124
2026-04-09 13:20:07,50,542,0,185.849,109.765,271,719.758,195054.5,0,0,0.758,185.672,GET /api/v1/products (list),429,0,190.371,114.487,214.5,852.221,182801.5,0,0,0.762,187.615,GET /api/v1/products/{id} (detail),113,0,168.681,87.493,56.5,216.867,12253,0,0,0.743,178.292
2026-04-09 13:20:09,50,536,0,184.44,99.22,268,622.67,166875.5,0,0,0.681,184.256,GET /api/v1/products (list),426,0,185.138,97.76,213,727.458,154948.5,0,0,0.685,184.599,GET /api/v1/products/{id} (detail),110,0,181.736,104.637,55,216.855,11927,0,0,0.664,182.927
2026-04-09 13:20:11,50,537,0,186.741,94.35,268.5,651.991,175059.5,0,0,0.7,186.51,GET /api/v1/products (list),435,0,189.17,96.368,217.5,754.085,164013.5,0,0,0.699,186.253,GET /api/v1/products/{id} (detail),102,0,176.382,84.426,51,216.588,11046,0,0,0.706,187.608
2026-04-09 13:20:13,50,524,0,190.616,98.845,262,698.166,182919.5,0,0,0.697,190.384,GET /api/v1/products (list),427,0,194.895,96.751,213.5,807.593,172421,0,0,0.696,193.351,GET /api/v1/products/{id} (detail),97,0,171.784,105.539,48.5,216.464,10498.5,0,0,0.701,177.32
2026-04-09 13:20:15,50,524,0,192.332,98.039,262,724.038,189698,0,0,0.708,192.094,GET /api/v1/products (list),423,0,196.227,97.365,211.5,845.142,178747.5,0,0,0.714,200.676,GET /api/v1/products/{id} (detail),101,0,176.02,99.163,50.5,216.842,10950.5,0,0,0.683,156.149
2026-04-09 13:20:17,50,541,0,182.719,96.838,270.5,702.782,190102.5,0,0,0.713,182.438,GET /api/v1/products (list),416,0,187.351,99.003,208,848.913,176574,0,0,0.7,187.781,GET /api/v1/products/{id} (detail),125,0,167.304,87.507,62.5,216.456,13528.5,0,0,0.76,164.656
2026-04-09 13:20:19,50,531,0,189.663,105.23,265.5,638.411,169498,0,0,0.672,189.418,GET /api/v1/products (list),420,0,191.481,101.069,210,749.905,157480,0,0,0.667,188.776,GET /api/v1/products/{id} (detail),111,0,182.784,119.42,55.5,216.541,12018,0,0,0.694,191.847
2026-04-09 13:20:21,50,539,0,184.907,102.104,269.5,723.312,194932.5,0,0,0.575,184.681,GET /api/v1/products (list),440,0,183.268,100.426,220,837.411,184230.5,0,0,0.582,181.955,GET /api/v1/products/{id} (detail),99,0,192.192,108.951,49.5,216.202,10702,0,0,0.545,196.798
2026-04-09 13:20:23,50,527,0,190.573,95.441,263.5,649.7,171196,0,0,0.62,190.355,GET /api/v1/products (list),419,0,191.365,96.976,209.5,761.408,159515,0,0,0.628,188.811,GET /api/v1/products/{id} (detail),108,0,187.5,89.17,54,216.315,11681,0,0,0.593,196.343
2026-04-09 13:20:25,50,519,0,191.846,101.376,259.5,632.056,164018.5,0,0,0.642,191.592,GET /api/v1/products (list),424,0,195.757,100.68,212,725.21,153744.5,0,0,0.637,196.097,GET /api/v1/products/{id} (detail),95,0,174.389,102.628,47.5,216.295,10274,0,0,0.663,171.484
2026-04-09 13:20:27,50,471,0,192.843,95.343,235.5,667.97,157307,0,0,0.665,192.594,GET /api/v1/products (list),384,0,194.193,97.962,192,770.354,147908,0,0,0.674,193.74,GET /api/v1/products/{id} (detail),87,0,186.885,82.535,43.5,216.069,9399,0,0,0.621,187.54
2026-04-09 13:20:29,50,542,0,201.542,127.052,271,633.437,171661.5,0,0,0.64,201.314,GET /api/v1/products (list),420,0,202.929,125.671,210,754.5,158445,0,0,0.645,202.09,GET /api/v1/products/{id} (detail),122,0,196.77,131.582,61,216.664,13216.5,0,0,0.623,198.639
2026-04-09 13:20:31,50,536,0,186.586,106.255,268,681.267,182579.5,0,0,0.675,186.362,GET /api/v1/products (list),435,0,189.117,107.285,217.5,789.218,171655,0,0,0.669,187.777,GET /api/v1/products/{id} (detail),101,0,175.683,100.978,50.5,216.327,10924.5,0,0,0.703,180.267
2026-04-09 13:20:33,50,537,0,189.186,100.686,268.5,653.477,175458.5,0,0,0.799,188.989,GET /api/v1/products (list),421,0,194.2,100.242,210.5,773.945,162915.5,0,0,0.808,193.803,GET /api/v1/products/{id} (detail),116,0,170.991,100.198,58,216.259,12543,0,0,0.767,171.517
2026-04-09 13:20:35,50,522,0,188.234,97.222,261,679.025,177225.5,0,0,0.751,188.006,GET /api/v1/products (list),421,0,191.762,100.126,210.5,790.019,166299,0,0,0.734,191.223,GET /api/v1/products/{id} (detail),101,0,173.525,82.432,50.5,216.366,10926.5,0,0,0.822,174.594
2026-04-09 13:20:37,50,534,0,188.131,102.979,267,679.103,181320.5,0,0,0.736,187.89,GET /api/v1/products (list),417,0,192.657,106.795,208.5,808.825,168640,0,0,0.736,191.573,GET /api/v1/products/{id} (detail),117,0,172,86.129,58.5,216.761,12680.5,0,0,0.735,174.761
2026-04-09 13:20:39,50,533,0,188.454,108.726,266.5,716.865,191044.5,0,0,0.621,188.208,GET /api/v1/products (list),425,0,192.826,109.663,212.5,844.005,179351,0,0,0.633,190.56,GET /api/v1/products/{id} (detail),108,0,171.25,103.175,54,216.546,11693.5,0,0,0.574,178.954
2026-04-09 13:20:41,50,539,0,184.479,95.598,269.5,650.451,175296.5,0,0,0.627,184.234,GET /api/v1/products (list),427,0,185.258,96.035,213.5,764.159,163148,0,0,0.611,185.574,GET /api/v1/products/{id} (detail),112,0,181.509,93.856,56,216.938,12148.5,0,0,0.688,179.125
2026-04-09 13:20:43,50,515,0,193.447,106.501,257.5,655.4,168765.5,0,0,0.631,193.184,GET /api/v1/products (list),428,0,198.79,105.306,214,744.565,159337,0,0,0.629,198.979,GET /api/v1/products/{id} (detail),87,0,167.161,108.426,43.5,216.747,9428.5,0,0,0.644,164.678
2026-04-09 13:20:45,50,535,0,187.279,102.524,267.5,698.725,186909,0,0,0.684,187.047,GET /api/v1/products (list),431,0,192.213,103.183,215.5,814.9,175611,0,0,0.68,192.916,GET /api/v1/products/{id} (detail),104,0,166.827,97.11,52,217.269,11298,0,0,0.702,162.721
2026-04-09 13:20:47,50,540,0,183.959,102.42,270,610.278,164775,0,0,0.631,183.726,GET /api/v1/products (list),420,0,187.648,102.109,210,722.726,151772.5,0,0,0.617,186.836,GET /api/v1/products/{id} (detail),120,0,171.05,102.46,60,216.708,13002.5,0,0,0.683,172.842
2026-04-09 13:20:49,50,540,0,186.541,97.269,270,692.607,187004,0,0,0.698,186.341,GET /api/v1/products (list),451,0,190.998,99.85,225.5,786.576,177373,0,0,0.683,190.104,GET /api/v1/products/{id} (detail),89,0,163.955,79.2,44.5,216.427,9631,0,0,0.775,167.27
